review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan,source
"Harus dibilang, Lumayan cepat, packaging oke lah, Kualitas parfumnya biasa aja sih, standar, Harga cukup, tidak berlebihan Semoga membantu.",2,2,2,1,synthetic
"Kalau kata saya, Ekonomis banget, tidak menguras kantong. Tapi Wanginya harum, botolnya keren dan premium banget. Tapi Lumayan lah, masih bisa diterima. Tapi Pengiriman biasa saja, tidak ada yang istimewa",0,0,2,2,synthetic
"Pengiriman super cepat, kurang dari 24 jam sudah sampai. Dari segi Sangat satisfied, produk terbaik pilihanku",0,2,0,0,synthetic
"Honest review: Pengiriman cepat, produk aman sampai tujuan. Dan Parfumnya bagus, packaging mewah, cocok buat hadiah. Dan Puas banget, langsung repeat order. Dan Mahal tapi mengecewakan, rugi beli ini Mantap pokoknya!",0,1,0,0,synthetic
"Overall Tidak perlu khawatir soal pengiriman, sangat aman. FYI, Dapet diskon lumayan, jadi tambah worth it Sekian review dari saya.",0,0,0,0,synthetic
"Pengalaman saya: Produk rusak saat diterima, kualitas kontrol buruk. Tapi Sampai dalam kondisi mulus, pengiriman tepat waktu. Tapi Menyesal banget, uang terbuang sia-sia. Tapi Harga kompetitif dibanding merek lain yang serupa",1,0,0,1,synthetic
"Honest review: Pengiriman tidak memuaskan, perlu perbaikan. Tapi Harga 200 ribuan tapi kualitas premium, mantap Mantap pokoknya!",0,0,1,2,synthetic
"Harus dibilang, Parfumnya lumayan, bisa dipakai sehari-hari. Dan Harganya oke, tidak terlalu mahal. Dan Packing standar, produk sampai dengan baik Terima kasih.",2,2,2,1,synthetic
"Menurut saya, Packing biasa, cukup aman, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa, Harganya standar, tidak murah tidak mahal, Kualitas produk cukup oke, sesuai harga Tidak direkomendasikan.",2,2,2,2,synthetic
"Kalau kata saya, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Dan Packing standar, produk sampai dengan baik. Dan Aroma parfumnya premium, seperti parfum mahal padahal terjangkau GBU!",0,0,2,2,synthetic
"Real review: Packing buruk, botol parfum retak saat diterima. Tapi Aroma tidak sesuai foto, ternyata beda varian. Tapi Kecewa berat, tidak sesuai ekspektasi. Tapi Mahal tapi mengecewakan, rugi beli ini 5 bintang layak!",1,1,1,1,synthetic
"JUJUR AJA, PENGIRIMAN SANGAT CEPAT, PACKAGING STANDAR TINGGI. UNTUK PUAS BANGET DENGAN SEMUA ASPEK PEMBELIAN INI. UNTUK PARFUMNYA OKE LAH, CUKUP UNTUK PEMAKAIAN HARIAN. UNTUK HARGANYA OKE, TIDAK TERLALU MAHAL",2,2,0,0,synthetic
"Terus terang, Packing standar, produk sampai dengan baik. Oh ya, Cukup memuaskan, tidak lebih tidak kurang. Oh ya, Harga normal aja, tidak ada yang spesial. Oh ya, Parfumnya lumayan, bisa dipakai sehari-hari Mantap pokoknya!",2,2,2,2,synthetic
"Jujur aja, Kepuasan 100%, tidak ada yang perlu dikeluhkan, Pengiriman biasa saja, tidak ada yang istimewa, Harganya murah, kualitas tidak murahan 5 bintang layak!",0,0,2,0,synthetic
"Menurut saya, Sangat satisfied, produk terbaik pilihanku. Btw Wanginya netral, cocok untuk semua suasana. Btw Pengiriman mantap, produk terlindungi dengan baik. Btw Murah tapi tidak murahan, senang dapat harga segini",2,0,0,0,synthetic
"Pembeli kecewa, tidak akan kembali berbelanja. Dan Worth it banget, harga murah tapi kualitas oke. Dan Kualitas sangat mengecewakan, tidak layak harga segitu Sekian review dari saya.",1,0,1,1,synthetic
"Terus terang, Parfumnya wangi banget, tahan lama seharian, Cukup memuaskan, tidak lebih tidak kurang",0,0,2,2,synthetic
"Honest review: Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Kualitas biasa saja, sesuai dengan harga yang dibayar. Tidak merekomendasikan, banyak yang lebih baik. Tidak cocok di kantong, harganya nggak masuk akal",2,1,2,1,synthetic
"Terus terang, Barang lecet dan penyok karena packing tidak baik. Sedangkan Kecewa berat, tidak sesuai ekspektasi. Sedangkan Kualitas jelek banget, langsung hilang wanginya dalam 1 jam Recommended!",1,0,1,1,synthetic
"Harus dibilang, Pengiriman memuaskan, kurir responsif. Tapi Harga 200 ribuan tapi kualitas premium, mantap. Tapi Kualitas sangat mengecewakan, tidak layak harga segitu",1,0,0,0,synthetic
"TERUS TERANG, PENGIRIMAN KILAT, SAMPAI DALAM KONDISI BAIK, PEMBELI KECEWA, TIDAK AKAN KEMBALI BERBELANJA, WANGI PARFUMNYA JUARA BANGET, TIDAK MENGECEWAKAN TERIMA KASIH.",0,0,0,1,synthetic
"lumayan cepat, packaging oke lah. untuk parfumnya kurang bagus, tidak sebanding dengan harganya. untuk tidak akan rekomendasikan ke siapapun sekian review dari saya.",1,1,2,1,synthetic
"Sangat terjangkau, bisa beli beberapa varian sekaligus. Btw Pengiriman cepat, produk aman sampai tujuan Semoga review ini bermanfaat!",1,0,0,2,synthetic
"Menyesal banget, uang terbuang sia-sia. Packing standar, produk sampai dengan baik Mantap pokoknya!",2,2,2,1,synthetic
"Harus dibilang, Netral aja perasaannya, tidak istimewa. Wanginya netral, cocok untuk semua suasana",2,1,0,2,synthetic
"Jujur aja, Pengalaman belanja terburuk, tidak puas. Tapi Parfumnya lumayan, bisa dipakai sehari-hari. Tapi Pengiriman sesuai ekspektasi, biasa saja. Tapi Harga biasa saja untuk parfum lokal Semoga review ini bermanfaat!",2,2,2,1,synthetic
"Real review: Harga normal tapi kualitas di atas rata-rata. Sedangkan Packaging bagus, isinya aman tidak bocor. Sedangkan Wanginya terlalu menyengat dan bikin pusing Semoga review ini bermanfaat!",1,0,0,0,synthetic
"Kalau kata saya, Pengiriman cepat, produk aman sampai tujuan. Oh ya, Standar aja, bisa beli lagi kalau ada diskon. Oh ya, Parfumnya wangi banget, tahan lama seharian. Oh ya, Harganya kemahalan, harusnya bisa lebih murah Semoga review ini bermanfaat!",0,1,0,2,synthetic
"Harus dibilang, Packing super aman, dikemas dengan bubble wrap tebal. Ekonomis banget, tidak menguras kantong",1,0,0,0,synthetic
"Harus dibilang, Menyesal banget, uang terbuang sia-sia. Dan Ekonomis banget, tidak menguras kantong",0,0,0,1,synthetic
"Harus dibilang, Harganya mahal banget untuk kualitas yang biasa aja. Untuk Lumayan lah, masih bisa diterima Recommended!",2,1,0,2,synthetic
"Review jujur: Wanginya netral, cocok untuk semua suasana. Untuk Harganya oke, tidak terlalu mahal. Untuk Pengiriman normal, tidak terlalu cepat tidak terlalu lambat Semoga review ini bermanfaat!",2,2,2,2,synthetic
"Produknya berkualitas tinggi, wanginya lembut dan elegan. Dari segi Harga sangat bersahabat, ramah di kantong. Dari segi Bahagia banget dapet produk ini, sukses buat Mykonos Tidak direkomendasikan.",0,0,0,0,synthetic
"jujur aja, wangi parfumnya juara banget, tidak mengecewakan. oh ya, packing standar, produk sampai dengan baik gbu!",0,0,2,2,synthetic
"Murah banget untuk parfum sekelas ini. FYI, Packing jelek banget, parfum sampai dalam kondisi pecah Mantap pokoknya!",1,0,1,1,synthetic
"Kalau kata saya, Parfumnya palsu kayaknya, wanginya beda jauh dari asli. Harga wajar, standar pasaran. Oke-oke aja, standar Semoga berguna.",1,2,1,2,synthetic
"Review jujur: Tidak kecewa, malah lebih dari yang diharapkan. Dari segi Kurir cepat, packing double bubble wrap sangat aman. Dari segi Harga sangat bersahabat, ramah di kantong",0,0,0,0,synthetic
"Setelah dicoba: Kualitas sangat mengecewakan, tidak layak harga segitu. Ekonomis banget, tidak menguras kantong. Cepat sampai, packaging rapih dan solid",1,0,0,0,synthetic
"Overall Barang datang dalam kondisi rusak, packaging tidak aman. Sedangkan Pengalaman belanja terburuk, tidak puas. Sedangkan Tidak cocok di kantong, harganya nggak masuk akal. Sedangkan Kualitas sangat buruk, wangi hilang kurang dari 30 menit Recommended!",1,1,1,1,synthetic
"overall sangat terjangkau, bisa beli beberapa varian sekaligus. wanginya original, tidak murahan, sangat memuaskan. happy dan puas, tidak sabar coba varian lain",0,0,0,0,synthetic
"Review jujur: Puas banget dengan semua aspek pembelian ini, Harga tidak bersahabat, susah beli rutin Semoga review ini bermanfaat!",0,1,0,0,synthetic
"Overall Harga normal aja, tidak ada yang spesial. Dari segi Tiba lebih cepat dari estimasi, packing sangat baik Kecewa.",2,2,0,0,synthetic
"Review jujur: Ekonomis banget, tidak menguras kantong. Tapi Parfumnya lumayan, bisa dipakai sehari-hari. Tapi Sangat satisfied, produk terbaik pilihanku. Tapi Kurir cepat, packing double bubble wrap sangat aman GBU!",2,0,0,0,synthetic
"overall parfumnya kurang bagus, tidak sebanding dengan harganya. dari segi harga sangat bersahabat, ramah di kantong. dari segi barang lecet dan penyok karena packing tidak baik semoga berguna.",1,0,1,1,synthetic
"Kalau kata saya, Kualitas biasa saja, sesuai dengan harga yang dibayar. Dari segi Pengiriman sesuai ekspektasi, biasa saja. Dari segi Cukup puas, tidak ada komplain berarti. Dari segi Harganya segitu ya, masih bisa diterima 5 bintang layak!",2,2,2,2,synthetic
"Update: Puas banget dengan semua aspek pembelian ini. Dari segi Murah tapi tidak murahan, senang dapat harga segini. Dari segi Pengiriman kilat, sampai dalam kondisi baik",0,0,0,0,synthetic
"Jujur aja, Dapet diskon lumayan, jadi tambah worth it. Oh ya, Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Oh ya, Sangat satisfied, produk terbaik pilihanku. Oh ya, Pengiriman super cepat, kurang dari 24 jam sudah sampai Mantap pokoknya!",0,0,0,0,synthetic
"produk standar, tidak ada yang spesial, cukup memuaskan, tidak lebih tidak kurang, harganya segitu ya, masih bisa diterima kecewa.",2,2,2,2,synthetic
"Wangi cukup enak, tapi tidak sampai wow. Oh ya, Lumayan lah, masih bisa diterima. Oh ya, Harga wajar, standar pasaran. Oh ya, Pengiriman standar, sesuai estimasi",2,2,2,2,synthetic
"Terus terang, Harga tidak sesuai dengan kualitas yang didapat. Soal Botol bocor karena packing tidak memadai. Soal Tidak akan rekomendasikan ke siapapun Tidak direkomendasikan.",0,1,1,1,synthetic
"Terus terang, Tidak terlalu wangi, tidak terlalu kurang, pas aja. Soal Harga 200 ribuan tapi kualitas premium, mantap. Soal Puas banget, sudah beli 3 kali dan tetap puas Tidak direkomendasikan.",2,0,0,0,synthetic
"Kalau kata saya, Parfumnya lumayan, bisa dipakai sehari-hari. Tapi Harga tinggi tapi parfumnya biasa aja, tidak worth. Tapi Biasa aja, mungkin beli lagi mungkin tidak 5 bintang layak!",2,1,0,2,synthetic
"PENGIRIMAN LAMBAT BANGET, TIDAK SESUAI ESTIMASI SAMA SEKALI, CUKUP PUAS, TIDAK ADA KOMPLAIN BERARTI, HARGA CUKUP, TIDAK BERLEBIHAN, AROMA TIDAK SESUAI FOTO, TERNYATA BEDA VARIAN SEKIAN REVIEW DARI SAYA.",1,2,1,2,synthetic
"kalau kata saya, cukup memuaskan, tidak lebih tidak kurang. tapi kemasan mewah, kualitas produk tidak mengecewakan sama sekali. tapi pengiriman sangat lama, hampir 2 minggu baru sampai. tapi harga wajar, standar pasaran semoga review ini bermanfaat!",0,2,1,2,synthetic
"Terus terang, Harganya mahal banget untuk kualitas yang biasa aja. Dan Sangat kecewa, tidak akan beli lagi",1,1,1,1,synthetic
"Pengalaman saya: Wanginya tidak tahan lama sama sekali, kecewa berat. Btw Mahal tapi mengecewakan, rugi beli ini. Btw Kecewa banget, tidak worth it sama sekali Semoga review ini bermanfaat!",1,1,1,1,synthetic
"Jujur aja, Harga normal tapi kualitas di atas rata-rata. Btw Tidak akan rekomendasikan ke siapapun Recommended!",0,0,1,1,synthetic
"Murah banget untuk parfum sekelas ini. Kurir cepat dan packaging oke banget. Standar aja, bisa beli lagi kalau ada diskon. Kemasan mewah, kualitas produk tidak mengecewakan sama sekali Semoga berguna.",0,0,0,2,synthetic
"Pengiriman cepat sekali, hari ini order besok sudah sampai. Sementara Kecewa parah, tidak beli lagi di sini. Sementara Tidak worth it, harga segitu harusnya dapat yang lebih bagus 5 bintang layak!",1,1,0,1,synthetic
"Update: Netral aja perasaannya, tidak istimewa. Dan Harga promo sangat membantu, bisa beli lebih Recommended!",0,0,0,2,synthetic
"Review jujur: Kualitas kelas atas, wanginya soft dan feminin. Dan Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Dan Packaging rapih dan aman, tidak ada kerusakan. Dan Oke-oke aja, standar",0,1,0,2,synthetic
"Harus dibilang, Kemas dengan baik, pengiriman tidak mengecewakan. Oh ya, Kualitas bagus banget, beda sama parfum abal-abal Recommended!",0,0,0,0,synthetic
"Setelah dicoba: Packing super aman, dikemas dengan bubble wrap tebal. Oh ya, Lumayan lah, masih bisa diterima. Oh ya, Warnanya berbeda dari foto, kemungkinan produk salah kirim Tidak direkomendasikan.",1,0,0,2,synthetic
"Real review: Sangat terjangkau, bisa beli beberapa varian sekaligus. Tapi Aroma tidak sesuai foto, ternyata beda varian Tidak direkomendasikan.",1,0,0,0,synthetic
"Kalau kata saya, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Untuk Pengiriman terlalu lama, sudah tidak sabar menunggu. Untuk Wangi parfumnya juara banget, tidak mengecewakan Semoga berguna.",0,2,1,2,synthetic
"Beli lagi lagi dan lagi, selalu puas, Ekonomis banget, tidak menguras kantong",0,0,0,0,synthetic
"Update: Harganya pas banget, tidak terlalu mahal tidak terlalu murah. Sampai tepat waktu, packing cukup memadai. Tidak akan rekomendasikan ke siapapun",0,0,2,1,synthetic
"Honest review: Harganya mahal banget untuk kualitas yang biasa aja. Tapi Menyesal banget, uang terbuang sia-sia. Tapi Lumayan cepat, packaging oke lah. Tapi Produk standar, tidak ada yang spesial Terima kasih.",2,1,2,1,synthetic
"harus dibilang, sangat kecewa, tidak akan beli lagi. oh ya, sangat terjangkau, bisa beli beberapa varian sekaligus. oh ya, lama banget sampainya, padahal jarak tidak terlalu jauh. oh ya, kemasan mewah, kualitas produk tidak mengecewakan sama sekali terima kasih.",0,0,1,1,synthetic
"parfumnya bagus, packaging mewah, cocok buat hadiah. fyi, happy dan puas, tidak sabar coba varian lain semoga review ini bermanfaat!",0,0,0,0,synthetic
"Jujur aja, Harga tidak bersahabat, susah beli rutin. Parfumnya bagus, packaging mewah, cocok buat hadiah",0,1,0,0,synthetic
"Harga biasa saja untuk parfum lokal. Btw Kapok beli di sini, total mengecewakan. Btw Wangi cukup enak, tapi tidak sampai wow",2,2,2,1,synthetic
"Real review: Sangat memuaskan, produk recommended banget. Oh ya, Produknya berkualitas tinggi, wanginya lembut dan elegan. Oh ya, Harganya standar, tidak murah tidak mahal. Oh ya, Kurir cepat, packing double bubble wrap sangat aman Kecewa.",0,2,0,0,synthetic
"honest review: pengiriman kilat, sampai dalam kondisi baik. untuk harga tidak sebanding dengan kualitas produk. untuk wanginya harum, botolnya keren dan premium banget gbu!",0,1,0,0,synthetic
"Update: Harga lumayan, sesuai pasaran. Tapi Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek. Tapi Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Tapi Cukup memuaskan, tidak lebih tidak kurang Terima kasih.",2,2,2,2,synthetic
"update: dapet diskon lumayan, jadi tambah worth it. tapi pengiriman normal, tidak terlalu cepat tidak terlalu lambat. tapi parfumnya bagus, packaging mewah, cocok buat hadiah. tapi tidak kecewa, malah lebih dari yang diharapkan recommended!",0,0,2,0,synthetic
"Real review: Pengiriman sesuai ekspektasi, biasa saja, Wangi parfumnya juara banget, tidak mengecewakan, Ekonomis banget, tidak menguras kantong Semoga berguna.",0,0,2,2,synthetic
"Pengalaman saya: Parfumnya lumayan, bisa dipakai sehari-hari. Btw Tidak kecewa, malah lebih dari yang diharapkan. Btw Tidak perlu khawatir soal pengiriman, sangat aman. Btw Harganya terjangkau banget untuk kualitas segitu Terima kasih.",2,0,0,0,synthetic
"Review jujur: Kualitas sangat mengecewakan, tidak layak harga segitu. Soal Barang lecet dan penyok karena packing tidak baik. Soal Kecewa banget, tidak worth it sama sekali. Soal Harga tinggi tapi parfumnya biasa aja, tidak worth GBU!",1,1,1,1,synthetic
"Terus terang, Pengalaman belanja terburuk, tidak puas, Overpriced banget, ada yang lebih murah dengan kualitas sama, Parfumnya kurang bagus, tidak sebanding dengan harganya, Pengiriman sangat lambat, sampai seminggu baru tiba Semoga berguna.",1,1,1,1,synthetic
"Update: Pengiriman lama banget, sudah expired estimasinya. Untuk Tidak worth it, harga segitu harusnya dapat yang lebih bagus 5 bintang layak!",0,1,1,1,synthetic
"Honest review: Sangat kecewa dengan kualitas produknya, tidak akan beli lagi. Dan Harga promo Shopee bikin lebih hemat. Dan Tidak puas sama sekali, rugi waktu dan uang. Dan Pengiriman cepat, produk aman sampai tujuan",1,0,0,1,synthetic
"Real review: Packing super aman, dikemas dengan bubble wrap tebal. Dari segi Beneran worth it banget, kualitas parfum sangat bagus",0,0,0,0,synthetic
"Jujur aja, Harga promo Shopee bikin lebih hemat. Dan Botol bocor saat tiba, produk sudah tumpah separuh",1,0,0,0,synthetic
"kalau kata saya, kurir cepat dan packaging oke banget. fyi, kepuasan 100%, tidak ada yang perlu dikeluhkan. fyi, harga tinggi tapi parfumnya biasa aja, tidak worth sekian review dari saya.",0,1,0,0,synthetic
"Real review: Wangi cukup enak, tapi tidak sampai wow. Tapi Packing biasa, cukup aman. Tapi Harganya standar, tidak murah tidak mahal Semoga membantu.",2,2,2,1,synthetic
"Setelah dicoba: Harganya mahal banget untuk kualitas yang biasa aja. Tapi Pengiriman sangat lama, hampir 2 minggu baru sampai. Tapi Botol bocor saat tiba, produk sudah tumpah separuh Semoga review ini bermanfaat!",1,1,1,1,synthetic
"Terus terang, Tidak merekomendasikan, banyak yang lebih baik. Sementara Tidak perlu khawatir soal pengiriman, sangat aman. Sementara Parfumnya wangi banget, tahan lama seharian Recommended!",0,0,0,1,synthetic
"Terus terang, Pengiriman sangat lambat, sampai seminggu baru tiba. Sangat tidak puas, komplain tapi tidak direspons. Bau parfumnya aneh, tidak seperti gambar. Kalau harga segitu harusnya kualitasnya lebih baik",1,1,1,1,synthetic
"Packing standar, produk sampai dengan baik. Dan Kualitas biasa saja, sesuai dengan harga yang dibayar",2,2,2,2,synthetic
"Terus terang, Harga tidak sebanding dengan kualitas produk. Dan Parfumnya wangi banget, tahan lama seharian. Dan Packing jelek banget, parfum sampai dalam kondisi pecah Recommended!",0,1,1,1,synthetic
"Update: Parfum ini beneran enak banget wanginya, tahan lama. Sementara Kurir cepat dan packaging oke banget. Sementara Pembeli kecewa, tidak akan kembali berbelanja. Sementara Ekonomis banget, tidak menguras kantong Semoga berguna.",0,0,0,1,synthetic
"honest review: warnanya berbeda dari foto, kemungkinan produk salah kirim. sedangkan pengiriman lama banget, sudah expired estimasinya tidak direkomendasikan.",1,1,1,1,synthetic
"Harganya pas banget, tidak terlalu mahal tidak terlalu murah. Soal Parfum ini beneran enak banget wanginya, tahan lama. Soal Tidak kecewa, malah lebih dari yang diharapkan Sekian review dari saya.",0,0,0,0,synthetic
"Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. FYI, Pengiriman memuaskan, kurir responsif Semoga berguna.",0,0,0,1,synthetic
"harus dibilang, pengiriman cepat sekali, hari ini order besok sudah sampai, happy dan tidak menyesal, top banget 5 bintang layak!",0,2,0,0,synthetic
"Harus dibilang, Pengiriman cepat, produk aman sampai tujuan. Btw Harga tidak sesuai dengan kualitas yang didapat. Btw Happy banget, tidak menyesal beli produk ini Semoga review ini bermanfaat!",0,1,0,0,synthetic
"Menurut saya, Terlalu kemahalan, tidak worth sama sekali, Packing standar, produk sampai dengan baik, Kualitas biasa saja, sesuai dengan harga yang dibayar, Pembeli kecewa, tidak akan kembali berbelanja Recommended!",2,1,2,1,synthetic
"Kalau kata saya, Harga normal tapi kualitas di atas rata-rata, Kepuasan 100%, tidak ada yang perlu dikeluhkan",0,0,0,0,synthetic
"kalau kata saya, harga normal tapi kualitas di atas rata-rata, pengiriman lama banget, sudah expired estimasinya",0,0,1,1,synthetic
"Harus dibilang, Kualitas kelas atas, wanginya soft dan feminin. Sedangkan Pengiriman tidak memuaskan, perlu perbaikan 5 bintang layak!",0,0,1,1,synthetic
"Lumayan cepat, packaging oke lah. Sementara Kecewa parah, tidak beli lagi di sini Semoga review ini bermanfaat!",0,0,2,1,synthetic
"Setelah dicoba: Kualitas kelas atas, wanginya soft dan feminin. Dan Pengiriman cepat sekali, hari ini order besok sudah sampai. Dan Sangat kecewa, tidak akan beli lagi",0,0,0,1,synthetic
"Puas banget, langsung repeat order. Dan Tiba lebih cepat dari estimasi, packing sangat baik. Dan Parfumnya bagus, packaging mewah, cocok buat hadiah Sekian review dari saya.",0,2,0,0,synthetic
"Overall Sangat terjangkau, bisa beli beberapa varian sekaligus. Untuk Cepat sampai, packaging rapih dan solid. Untuk Kualitas kelas atas, wanginya soft dan feminin",0,0,0,1,synthetic
"Overall Packing buruk, botol parfum retak saat diterima. Btw Harganya pas banget, tidak terlalu mahal tidak terlalu murah. Btw Cukup memuaskan, tidak lebih tidak kurang. Btw Produknya oke banget, wangi segar dan tahan sampai malam Semoga berguna.",0,0,1,2,synthetic
"Jujur aja, Pengiriman buruk, packing tidak standar. Untuk Sangat worth it, harga tidak tipu Terima kasih.",0,0,1,1,synthetic
"overall pengiriman sangat lama, hampir 2 minggu baru sampai. sementara kemasan mewah, kualitas produk tidak mengecewakan sama sekali recommended!",0,0,1,2,synthetic
"Tidak merekomendasikan, banyak yang lebih baik. Soal Kualitas parfumnya bagus, wangi sepanjang hari 5 bintang layak!",0,0,0,1,synthetic
"Honest review: Packing biasa, cukup aman. Kualitas jelek banget, langsung hilang wanginya dalam 1 jam. Tidak akan rekomendasikan ke siapapun. Tidak cocok di kantong, harganya nggak masuk akal Terima kasih.",1,1,2,1,synthetic
"terus terang, pengiriman normal, tidak terlalu cepat tidak terlalu lambat. soal pembeli kecewa, tidak akan kembali berbelanja. soal kualitas parfumnya biasa aja sih, standar. soal tidak cocok di kantong, harganya nggak masuk akal kecewa.",2,1,2,1,synthetic
"Overall Pengiriman sangat lama, hampir 2 minggu baru sampai. FYI, Tidak merekomendasikan, banyak yang lebih baik Semoga review ini bermanfaat!",1,0,1,1,synthetic
"Review jujur: Parfum ini beneran enak banget wanginya, tahan lama. Harga kompetitif dibanding merek lain yang serupa. Biasa aja, mungkin beli lagi mungkin tidak Sekian review dari saya.",0,0,1,2,synthetic
"Kecewa total, tidak ada niat beli lagi. Btw Mahal tapi mengecewakan, rugi beli ini Tidak direkomendasikan.",1,1,1,1,synthetic
"Menurut saya, Harga cukup, tidak berlebihan. Untuk Wanginya harum, botolnya keren dan premium banget. Untuk Senang banget, beli ini keputusan terbaik. Untuk Packing aman banget, botol tidak pecah sama sekali GBU!",0,2,0,0,synthetic
"Tidak akan rekomendasikan ke siapapun. FYI, Budget friendly banget, rekomendasikan untuk yang hemat. FYI, Pengiriman biasa saja, tidak ada yang istimewa. FYI, Kualitas kelas atas, wanginya soft dan feminin GBU!",0,0,2,1,synthetic
"REVIEW JUJUR: KECEWA TOTAL, TIDAK ADA NIAT BELI LAGI. OH YA, PACKING JELEK BANGET, PARFUM SAMPAI DALAM KONDISI PECAH. OH YA, HARGA NAIK TAPI KUALITAS TETAP SAMA, KURANG FAIR TIDAK DIREKOMENDASIKAN.",1,1,1,1,synthetic
"KALAU KATA SAYA, PARFUMNYA LUMAYAN, BISA DIPAKAI SEHARI-HARI. UNTUK KECEWA BANGET, TIDAK WORTH IT SAMA SEKALI KECEWA.",2,2,2,1,synthetic
"Review jujur: Menyesal banget beli produk ini. FYI, Kurir lambat dan tidak responsif, kecewa. FYI, Aroma parfumnya premium, seperti parfum mahal padahal terjangkau Sekian review dari saya.",0,0,1,1,synthetic
"Kecewa banget, tidak worth it sama sekali, Harga tinggi tapi parfumnya biasa aja, tidak worth Semoga berguna.",1,1,1,1,synthetic
"Pengiriman cepat, produk aman sampai tujuan. Oh ya, Aroma parfumnya premium, seperti parfum mahal padahal terjangkau",0,0,0,2,synthetic
"wanginya tidak tahan lama sama sekali, kecewa berat. soal pengiriman sangat lama, hampir 2 minggu baru sampai",1,0,1,1,synthetic
"Honest review: Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Sedangkan Cukup puas, tidak ada komplain berarti",0,0,0,2,synthetic
"Pengalaman saya: Parfumnya sudah expired kayaknya, baunya tidak enak. Kurir tidak amanah, barang ditaruh sembarangan. Mahal tapi mengecewakan, rugi beli ini Tidak direkomendasikan.",1,1,1,1,synthetic
"Real review: Harganya murah, kualitas tidak murahan. Dari segi Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Dari segi Pengiriman super cepat, kurang dari 24 jam sudah sampai",1,0,0,2,synthetic
"Kalau harga segitu harusnya kualitasnya lebih baik. Dan Kualitas produknya sangat baik, wangi awet dan tidak bikin mual Recommended!",0,1,0,0,synthetic
"Setelah dicoba: Cost-effective banget, cocok untuk pemakaian rutin. Tapi Tidak merekomendasikan, banyak yang lebih baik. Tapi Kurir cepat dan packaging oke banget Semoga membantu.",1,0,0,1,synthetic
"Packaging bagus, isinya aman tidak bocor. Oh ya, Kualitas produknya sangat baik, wangi awet dan tidak bikin mual. Oh ya, Oke-oke aja, standar. Oh ya, Ekonomis banget, tidak menguras kantong",0,0,0,2,synthetic
"Harus dibilang, Pengiriman tidak memuaskan, perlu perbaikan. FYI, Menyesal banget, uang terbuang sia-sia. FYI, Kemahalan banget, mending beli merek lain. FYI, Kualitas parfumnya mengecewakan, wanginya cepat hilang Semoga berguna.",1,1,1,1,synthetic
"SETELAH DICOBA: NETRAL AJA PERASAANNYA, TIDAK ISTIMEWA. TAPI HARGA NORMAL AJA, TIDAK ADA YANG SPESIAL. TAPI PACKING STANDAR, PRODUK SAMPAI DENGAN BAIK. TAPI TIDAK TERLALU WANGI, TIDAK TERLALU KURANG, PAS AJA 5 BINTANG LAYAK!",2,2,2,2,synthetic
"Menurut saya, Pembeli kecewa, tidak akan kembali berbelanja. Dan Tidak sesuai deskripsi, baunya kurang enak. Dan Harga tidak bersahabat, susah beli rutin 5 bintang layak!",1,1,2,1,synthetic
"Jujur aja, Tidak puas sama sekali, rugi waktu dan uang. Tiba lebih cepat dari estimasi, packing sangat baik Semoga berguna.",1,1,0,1,synthetic
"Pengalaman saya: Harga tinggi tapi parfumnya biasa aja, tidak worth. Oh ya, Packing berlapis, botol parfum aman tidak retak Terima kasih.",0,1,0,0,synthetic
"Real review: Pengiriman normal, tidak terlalu cepat tidak terlalu lambat, Tidak puas sama sekali, rugi waktu dan uang",2,1,2,1,synthetic
"Kapok beli di sini, total mengecewakan. Untuk Mahal tapi mengecewakan, rugi beli ini. Untuk Kualitas sangat buruk, wangi hilang kurang dari 30 menit. Untuk Packaging bagus, isinya aman tidak bocor 5 bintang layak!",1,1,0,1,synthetic
"Update: Happy dan puas, tidak sabar coba varian lain. Btw Sangat terjangkau, bisa beli beberapa varian sekaligus. Btw Kualitas parfumnya mengecewakan, wanginya cepat hilang Tidak direkomendasikan.",1,0,0,0,synthetic
"Harus dibilang, Mahal tapi mengecewakan, rugi beli ini, Tiba lebih cepat dari estimasi, packing sangat baik, Produknya mantap banget, wanginya fresh dan tahan lama, Biasa saja sih, tidak terlalu puas tidak terlalu kecewa Tidak direkomendasikan.",0,1,0,2,synthetic
"Setelah dicoba: Harga 200 ribuan tapi kualitas premium, mantap. Sedangkan Tidak akan rekomendasikan ke siapapun 5 bintang layak!",0,0,0,1,synthetic
"Pengalaman saya: Terlalu mahal untuk ukuran parfum lokal. Soal Produknya berkualitas tinggi, wanginya lembut dan elegan Semoga berguna.",0,1,0,0,synthetic
