review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan
Dapet banyak banget gift thankyou yaaaa Wangi nya enak enak..,0,0,0,0
"Aroma:wangi Tekstur:cair Kegunaan:bagus bagus banget,wangi gak nyesel beli deh pokoknya wanginya enak sekali saya suka",0,0,0,0
"Aroma:wanginya tidak enek Pengiriman cepat sampai, padahal hrs PO dl, packaging aman dan rapi, admin fast response. Dpt free tester lg, thanks ya kakak admin yg baik hati dan tidak sombong, ditunggu launching parfum barunya ??",0,0,0,0
"Thanks paketnya udah sampe, packing aman,, packing nya bagus banget wkkwwk dapet tester yg aphrodite hehe next pngn coba yg lain",0,0,0,0
Cantik bgt packaging nya..botol nya..wangi nya is the best…untung gercep n dapet..mdh2an akan restock terus ya..love it,0,0,0,0
"Aroma:floral fresh Kegunaan:sehari hari po pengemasan nya 4 hari aja pengiriman nya cuma 3 hari, cepet banget sampe nya, wangi nya juga sukaa banget",0,0,0,0
"Ngga nyangka packagingnya sebagus inii, kokoh, berlapis, dan ada free gift enak banget wanginyaaa topp mykonos",0,0,0,0
"jujur kurang suka sama wanginya, tapi menurutku ini emg cocok dipake keringetan olahraga. aku emg nyari parfum buat keringetan. untuk baunya lumayan awet sih. pulang ngegym masi ninggal dikit",0,0,0,0
Produk - produk nya lumayan bagus & berkwalitas. Kemasan botol juga mevvvaaaahhh. Lain drp yg lain lah... Good job !,0,0,0,2
"Ini wangi awalnya tuh kaya untuk mamah bgt, setalah beberapa saat baru, oh oke ini aku bgt!! Hahah",0,0,0,0
"Kegunaan:2-5 jam Pengiriman cepat, packing aman dan rapih, kualitas produk sangat baik, wangi fresh frutty tapi juga ada wangi bunganya, cocok dipake buat siang hari",0,0,0,0
"Cocok Untuk:pagi malam Tekstur:cair Ketahanan:semoga tahan lama ya Aroma nya enak,paking rapih,pengiriman baik,bagus pokok nya",0,0,0,0
"Cocok Untuk:wanita Tekstur:lembut fresh Ketahanan:lama enak Maksih ya kak udah dikasih bonus lg , enak2 smua wanginya .. next mau cb yg lain deh .. thankyou??",0,0,0,0
Yaampun demi apa ini wangi banget suka banget wanginyaaaaaa segwr banget kalem elegann i love my konosss next langganan disini lagi,0,0,0,0
"Tekstur:baik Performa:menarik Cocok Untuk:segala suasana Sangat baik pelayanannya,wanginya tahan lama,harum,pengiriman super cepat",0,0,0,0
"Cocok Untuk:cocok untum harian dan formal Tekstur:kemasan yang sangat elegan, rapi dan aman Performa:wanginya segar",0,0,0,0
Tekstur:cair Performa:ok Cocok Untuk:female Sumpah ini wanginya enak banget woyyyyy Wajib punya ! Tengkiuu sudah menciptakan parfum seenak ini dengan harga yg super murah ????,0,0,0,0
"Omaygattttt dapet tester nya sansa juga, wanginya encanted ini enak banget sihh, wangi wangi di taman bunga gituu",0,0,0,0
"Wanginya enak banget, seger, tahan lama juga, jadi salah satu parfume favoritku sih ini, udah gitu kaget dapet bonusnya banyak banget dan salah satunya kesukaan juga si When in Paris, sampe terkaget sendiri khawatir salah kirim tapi ternyata bonusnya dong, pengemasan dan pengiriman cepet dan aman ????",0,0,0,0
"Wanginya, hemmm gausa ditanya lagi deh. Suka banget dengan wanginya, fresh flower gituu. Ga menyengat kok. Love pokoknya dengan wanginya dan packagingnya mewaaah banget??. Sesenang itu dapat parfum ini, ga sia sia untuk ngewar??. Ini koleksi parfumku yang ke 4 dari mykonos????",0,0,0,0
"Tekstur:Cair (Parfum) Performa:Wangi enak, Tidak menyengat, Elegan Cocok Untuk:Semua Perempuan Jangan ragu untuk membeli produk ini.",0,0,0,0
Wanginya soft tahan lama Sesuai harga pokoknya best gak nyesel beli ditoko ini.,0,0,0,1
"Untuk di info pre order, nyampe nya cepet Kemasannya cantik Wangi juga Packing rapih",0,0,0,0
"Aroma:wangi lembut tidak menyengat Tekstur:sangat lembut dan nyaman Kegunaan:cocok untuk sehari hari packaging nya wow, rapih, wanginya bener bener kayak habis mandi, clean bener, wangi fresh",0,0,0,0
"Aroma:fresh Tekstur:memuaskan Kegunaan:sangat cocok digunakan pada kondisi apapun Packing rapi, pengiriman cepat dapet tester juga, ini pembelian kedua sebelumnya beli yg ukuran 50ml, skrng makin yakin buat beli yg versi gedenya. Wanginya bikin mood naik dan fresh banget jadi makin pede",0,0,0,0
Tekstur:cair Performa:baik Di bawa olahraga juga masih tahan wangi nya,0,0,0,0
Aroma:wangi princess berasa jadi princess kalau lagi pakai parfum ini haha Tekstur:cair Kegunaan:pengharum Enak banget aromanya mantappu jiwa,0,0,0,0
"Pengiriman cepat,aman bgt paketnya. Packaging selalu luarrrr biaasaaaaa??utk parfumnya sendiri di aku tahan 8-12 jam tergantung aktivitas n lokasi jg indoor/outdoor. Overall puas sekali seperti biasanya??????",0,0,0,0
"Paling seneng kalo belanja, selain kualitasnya bagus packingnya juga rapi banget ?? Parfumenya juga wanginya enak-enak semua, packagingnya juga mewah banget .. Dikasih tester juga! Makasih ya ka ??",0,0,0,0
Aroma:seger Tekstur:cair Kegunaan:parfum wanginya manis kyk abis mandi pokoknya enak deh,0,0,0,0
"Aroma:fresh and soft Tekstur:cair Kegunaan:pengharum badan... Diawal agak strong, diakhir lembut pokoknya gk nyesel beli parfum ini next bakal coba varian yg lain... Katanya pre-order tp besok ny langsung dikirim, alhamdulillah jadinya gk nunggu lama'",0,0,0,1
"Pengemasan cepat, pengiriman juga cepat, barang sesuai dengan pesanan, terimakasih seller pertahankan selalu amanah",0,0,0,0
Aroma:aroma nya kalem cocok bgt buat aku yg gak suka wangi parfum. Walaupin pas awal agk strong dikit. Tp lama” enak kok baunya Pakcagingnya jga lucu. Buat kado juga cocok,0,0,0,0
"Tekstur:cair Cocok Untuk:daily and formal meeting Performa:dunno yet Oh GOD, it's so pretty. My precious perfume that I've ever had ???????????? Shock bngt dtng'a cepet pdhl uda perkiraan bakal lama dtng trnyta hitungan hari doang dong thank you so so much, good job seller ????",0,0,0,0
"Packaging aman , ketahananya blm tau semoga awet, aromanya girly bgt",0,0,0,0
Cakep banget packaging ny Wanginya duh seger pol enak lah pokoknya Tahan lama banget gila,0,0,1,0
"Performa:Baru dicoba. Cocok Untuk:Wanita. Packaging parfum nya mewah. Cocok dijadiin gift. Wangiii soft enaakk sukaaa. Trs dikasih free mini parfum, makasiihh banyakk. Mudah2an tahan lama wangi nya. Karena baru nyoba.",0,0,0,0
"Aroma:charming Tekstur:cair Kegunaan:daily parfume Bru beli prtama kali, alhamdulillah enchanted sesuai wangi yg aku mau, tpi buat tester(sparkling rose)nya bukan seleraku bgt. Gimme recommendation yg mirip² wangi enchanted buat co lagi nanti, wangi yg charming, cheerful gitu. Please reply this or chat me, thx!",0,0,0,0
"Aroma:wanginya enak Baru pertama kali beli parfume MYKONOS... langsung coba di Enchanted, suerrrrr ga nyesel dan puas. Makin lama parfume nya disemprot makin harum. Trus dapat parfume tester yg ukuran 3,5ml lagi. Packagingnya jg bagus syekaliii...",0,0,0,0
"sumpah ini seger banget parfumnya. nyesel gak beli dari kemarin-kemarin, hehehe. tapi yang ini juga timing nya pas. bisa dapat harga 130k.an untuk varian 100 ml. hehehe. thanks mykonos. cuma agak kecewa karena gak dapat free vial, padahal udah nulis di note. terus di resinya sengaja dilipat gitu pas bagian note nya. huhuhuhu.",0,0,0,1
"Aroma:enak bgtt harum Tekstur:cair Parfume yg dari lama kepengen akhirnya bisa kebelii, baunya enak bgtt tahan di baju bisa sampe besoknya di badan 7-8 jam masih wangii, floral musky yg enak gitu ga bikin pusing. Thank u seller!!!",0,0,0,0
"Gila sih,baunya enak Gk pernah nyesel tiap beli parfum di MK",0,0,0,1
"Tekstur:cair Performa:belum tahu Cocok Untuk:day and night pas bgt dapet ini waktu masih sisa 4 product lg. wanginya enak bgt vibes girl boss, dapet warranty card & tester juga. top banget",0,0,0,0
"Aroma:wangi Tekstur:cair Kegunaan:sangat cocok d baju Wahh bener bener wangi, suka banget wanginya enak kalem. Pengemasan rapih buble wrap tebal no bocor pokonya",0,0,0,0
Aroma:wanginya enak segeer ?? Tekstur:cair normalnya perfume Kegunaan:apa saja sebagai pengharum tubuh Bintang 5 deh pokonya.. rela nunggu PO sampai 12 hari baru sampai tapi sesuai dengan penantian ?? Terimakasih ka.. semoga amanah selalu ya.. Doakan bisa belanja lagi Aamiin ????,0,0,0,0
"Tekstur:cair Performa:bagus Cocok Untuk:daily Wanginya floral bunga yg seger,ga ngebosenin, smoga awet wanginya ?? Mykonos g pernah mengecewakan sih.",0,0,0,0
"Tekstur:cair Performa:bagus Cocok Untuk:daily haii, ini wanginya enak cuma di aku kurang masuk. mau preloved aja bisa chat via shopee ya. sold ya thank u",0,0,0,0
"My third parfume from mykonos after WIP and black opera. Sumpaaaaah ini tuh wanginya sweet and bold yg kesannya pas dipake tuh jd kayak cewek² strong gitu tapi dia juga punya sisi manisnya gitu loh. Kalo dipake tuh awto jadi kek wanita karir yg kharismatik banget, duilehhhhh bahasa gw.",0,0,0,0
"Performa:bagus Cocok Untuk:women Tekstur:lembut Wangiiii bgt mewah, sukaaaa,, tempatnya juga bagus,, dpt sample parfum ""secret parfume"" Kapan launching,, aku tunggu suka suka suka",0,0,0,0
ini wanginya mantap soft seger mewah gituu wangi nya bener2 susah di deskripsi pokoknyaa suka banget sm wanginya packingnya jg cantik bangettttt makasih buat free edt sm testernyaa,0,0,0,0
Aroma:seger Tekstur:cair Kegunaan:parfume dan ccok d dlm maupun luar ruangan Alhamdulillah barang sudah sampai dan wangi banget. Alhamdulillah lagi dpt harga war terima kasih ka ^^,0,0,0,0
Tulisannya emang PO tapi ternyataa nggaa. Cepet banget sampenya. Dari awal emang pengen banget enchanted wanginya seger terus dapat tester Dark Secret enaak juga. Luuvv,0,0,0,0
"Pengemasan dan pengiriman cepat dan baik, pesanan sesuai dan lengkap, packagingnya bagus, wanginya enak",0,0,0,0
Tekstur:baik Cocok Untuk:wanita Performa:oke Waaaa ini packagingnya luxury bangetttt wanginya jg enak bgt. Dpt bonus EDT 100 Ml sm aphrodite tester. Thank u my konos. Next bakal beli sni lg,0,0,0,0
"Wanginya enak, soft, ga nyegrak, kalo buat kegiatan outdoor wanginya kurang tahan lama di aku, tapi kalo buat kantoran bisa sampe sore masih wangi",0,0,0,0
Terbaek wangi princess Suka banget Girly gitu wanginya tapi seger Sayang gabisa dibawa² karena gede banget tempatnya,0,0,0,0
Baunya segerr kyk abis mandi! Seller terbaik!! Moga tahan lama!,0,0,0,0
"Barangnya benar-benar memuaskan, karena harga yang ditawarkan sangat terjangkau dan kualitasnya oke",0,0,0,0
"Aroma:segar Tekstur:cair Kegunaan:parfum Yang ditunggu-tunggu mendarat dengan selamat, nggak ada yg penyok sama sekali, wanginya jangan ditanya, mykonos nggak pernah gagal soal parfum ??",0,0,0,0
Tekstur:cair Performa:bagus Cocok Untuk:di bawa kerja enak,0,0,0,0
"Aroma:memiliki wangi yang segar dan menyenangkan Tekstur:terasa berminyak setelah aplikasi Kegunaan:sangat cocok digunakan untuk parfum sudah ke sekian kalinya order varian yang enchanted, wanginya enak banget, sukaaa",0,0,0,0
Aroma:enak Tekstur:cair Kegunaan:wewangian thx seller paket sudah sampai dengan aman dan selamat ????,0,0,0,0
Wanginya enak banget ... Cocok buat acara apa aja ... Pengemasan mewah ..,0,0,0,0
"Aroma:wangi bunga bunga, buah gimana gitu Tekstur:tekstur cair Kegunaan:cocok buat daily seperti nya Makasih gift parfum yg mungil ini",0,0,0,0
pengiriman baik pengemasan standart kurang suka bau nya floral citrus,1,0,0,0
Aromanya suka banget Makasih gift nya Agak iri sih sama Costemer yg dpt giftnya lebih worth it dariku ?????? Pdhl aku belinya 2 parfum Hihihi,0,0,0,0
"Packaging rapi Pengiriman cepat Wanginya bunga lembut, tahan lama Wanginya tidak tajam, suka sekali Sesuai deskripsi Warna botol bagus Motif box dan botol cute",0,0,0,0
"Beli parfum ini krn keracunan amrazing, ternyata emang bau parfumnya ini enak bgt. Cuma kurang suka bau tutup karetnya . Packingnya juaraaa, pengiriman juga cepat. Thankyou seller",0,0,0,0
"Aku tu pecinta parfum dan selalu pilih"" Kalau soal parfum bener"" Harus yg branded Dari d**r, z*r*, ch*n**, b*c*r**, j*m*l*n*, Sampai akhirnya ak scrol ig dan muncul mykonos dipencarian kok liat story review ni parfum pada gila"". Akhirnya rasa penasaranku tinggi. Aku check out ni parfum sampe ikut w",0,0,0,0
"Aroma:harum dan tahan lama Tekstur:memiliki tekstur yang bagus Kegunaan:sangat cocok di gunakan sehari hari Pertama beli 2,testernya dapet yanhlg enchanted ini,malah keterusan dan jatuh hati sama baunya,enak banget,seger,ngga bosen2 buqt nyiumin terus baunya,next mau utopia ah Pengiriman juga normal 2-3hari sampai Tengkyu seller",0,0,0,0
"Cocok Untuk:pagi,siang n malam Tekstur:cair Performa:12++ keren banget botolnya blue soft",0,0,0,0
Edyan baunya enak banget tolong ini jadikan ada terus wanginya aku banget suka g menye2 baunya enak makasi mykonos sudah menciptakan bau ini love sekebon,0,0,0,0
Pengen nangis wangi banget bner bner wangi independent women??free tester nya juga wangi bgt dan aku gatau ini varian apa tapi enak banget aku akan repeat order sih??wlupun po lama tapi sumpah demi apapun ga mengecewakan wangi nya seger manis gtu pokonya enak??,0,0,0,0
Aroma:enak Tekstur:cair Kegunaan:untuk sehari hari Alhamdulillah pesanan sudah saya terima kualitas produk sangat baik produk original harga produk sangat murah kecepatan pengiriman sangat cepat dan packing aman terima kasih.,0,0,0,0
Aroma:floral Tekstur:cair Kegunaan:versatile best bgtttt. maaf baru sempat rate sekarang hehehe,0,0,0,0
"wanginya bener bener kaya princess hehe floral bgt dan fresh kaya princess! packagingnya ternyata bagus bgt dan niat, dan aku juga dapet free sample. makasih<3",0,0,0,0
"Enchanted emang bikin ""tersihir"" aromanya. Udah beli aroma ini berkali². Suka banget segernya.. Tempat parfumnya, botol dan kardusnya, OMG cakep banget. Bahkan kardusnya tebel buangettt... Cantik lagi wanginya jangan ditanya... Salah satu best seller ini mah...",0,0,0,0
Pesan pre-order 30 hari ternyata sampainya jauh lebih cepat. Kemasan rapi dan dapat 1 tester parfum varian lain.,0,0,0,0
Aroma:wangi Tekstur:lembut Kegunaan:cepat hilang baunya karena tdk strong terlalu kalem Floral enak wanginya tapi terlalu kalem.. Butuh fokus utk menebak baunya. Sejauh ini paling suka satin blanc.,0,0,0,0
Packaging dan botolnya cantik bgttt. Wanginya juga enak. Thx u????,0,0,0,0
"Cocok Untuk:Daily Performa:Tahan lama Wanginya floral fresh lembut, semakin lama semakin enakkk wangi nyaaa.. beli pas promo, jd dapet sample ZORA & SENJA yg wanginya soooo unique + dapet EDT vanilla cloud jugaa.. Untung bgd enchanted nya ada grand restock ??",0,0,0,0
Tekstur:cair Performa:tahan lama Cocok Untuk:daily PARFUM LOKAL TERWORTH IT 2023. Kaget bgt nerima packaging seniat ini berasa princess cinderella hahaha dan dikasih bonus parfum lagi 100ml yaamoun juaalan apa amal. Berkah selalu ya,0,0,0,0
"Serius serius. Jarang ngereview, tapi yang ini harus dispill. Aromanya enak banget please. Disemprot sedikit aja udah semerbak. Buy blind ter worth it yang pernah ada. Alhamdulillah ngga nyesel.",0,0,0,0
Aroma:terlalu menyengat buat aku Tekstur:cair Kegunaan:dipakai siang hari kurang cocok sama aku karena terlalu nyengat,0,0,0,0
"Packingnya rapih dan aman banget, parfumnya wanginya suka banget lembut, tahan lama, ga strong, dapat free gift nya 2 botol senangnya ... terima kasih seller ya",0,0,0,0
Aroma:soft.. flower.. Tekstur:ringan Kegunaan:parfummmmm tahan lamaa kirain beneran po 30 hari trnyata datang lebih cepat .. sukaa bgt . ga sia siap nungguinnya..,0,0,0,0
"Aroma:jasmine floral Tekstur:cair Kegunaan:utk daylight Botolnya bagus Packaging tentu saja mewah Dan berat Semoga awet CO pas lagi life sale Mayan lah harganya untuk 100ml Definisi kunti core yg sweet, makasih juga utk freebies nya",0,0,0,0
Wangi nya seger.. Lumayan cepat pengiriman nya.. Packing OK.. Ga ada yg tumpah.. Terima ksh,0,0,0,0
"Tekstur:cair Performa:tahan lama Cocok Untuk:unisex Awal di pakai, wangi nya kenceng banget tapi lama kelamaan jadi lwbih kalem lembut, pokoknya enak",0,0,1,0
Aroma:seger gabikin eneg kaya abis mandi wanginya enak bangetttt Kegunaan:sangat cocok dipake sehari hari siang dan malem mantap enak banget wanginya,0,0,0,0
Wewangian:aroma segar berasa kayak di taman bunga dan buah buahan Tekstur:cair ringan Daya tahan:belum di coba ketahannya Suka sekali semprot DUARRRRRR wanginya segar berasa habis mandi dan drydown nya itu kalem soft tapi masih segar..?????????????? suka banget pokoknya wanginya aku pisan ih..dapt vial royal ispahan dooong yang berasa kayak cewek cewek arab yang berbunga bunga wkwkwk,0,0,0,0
"PO 14 hari infonya, tapi cuman nunggu 2 hari langsung kirim dong keren! Wanginya enak sesuai harapan, tapi awet atau enggaknya belum tau sih semoga yah review22 di luar sana benar adanya. Packaging nya bagus sih manteub!",0,0,0,0
"Gila wangi mahal, packaging mahal, harga mursida. Bingung mykonos ni jualan apa nyari pahala. Mau sungkem sama formulatornya gilakkkk ini parfum ter enak yg gue punya",0,1,0,0
Aroma:enak wanginya segerrr Dari packing suka karna warna kesukaan biru muda?? dan bentuknya mewaah aromanya juga seger dan bikin rilex bukan tipe kek yang nyengat gitu,0,0,0,0
"Parfum kedua aku dari Mykonos, suka banget sama wangi dry down nya. Wanginya lebih awet daripada yg pink beach",0,0,0,0
"Aroma:wanginya seger kaya org habis mandi, wangi bunga bunga Kegunaan:cocok buat panas panasan",0,0,0,0
"Tekstur:cair Performa:packaging sangat bagus Cocok Untuk:wanita aaa pckagingnya kwrenn bgt so gweed gemes bgt, wanginya juga mewah bgt floral gitu, baru pertama kali coba parfume mykonos mau check out sempet sold out teruss jadi makin penasaran karna se booming itu???? akhirnya kesampean dapet juga, semoga tahan lama jugaaa yaa, next mau c/o yang WIP karna kepo.",0,0,0,0
"Sungkem bangeeeetttt sama semua parfum-parfumnya Mykonos asliiiii ga pernah gagal ?? Wanginyaaa enak bangeeeettt, fix enchanted harus ada di dalam box seserahan nanti pas nikah ???? Thx Mykonos udh nyiptain parfum local yg murceeeee ????????",0,0,0,0
"Aroma:belum dicoba tapi udah tau wangi nya Tekstur:belum dicoba Kegunaan:belum dicoba Barang sudah sampai, di bungkus kotak & buble wrap dengan sangat tebal. Dpet tester juga. Terima kasih seller.",0,0,0,0
"Aroma:afternya wangii Kegunaan:dailyy parfum pertama aku dari Mykonos, ‘efek mas ade’, wangii sii afternya cuma klo buat awalnya aga nyentrik, mungkin aku coba maserasi dulu karna perjalnannya cukup jauh, tapi aku yakin pasti wangii bgtt, n bigthanks untuk Mykonos, aku dapet decant Satin blanc, seneng bgt pls, aku rencannya mau blind buy Satin Blanc tapi keburu kehabisan eh malah dapet decant dan bener bener canduu, kalau uda restock bkln beli Satin. Enchantedd juga gilaa wanginya bikin nagihh ????.",0,0,0,0
"Parfum ke 12ku kwwk, parah emg mykonos racun mulu. Stop deh gw beli lg, stock buat setahun?????? Jujur ini menurut gw wanginya gak terlalu gmn gt dibanding BO kwkw masih juara BO tp ttp enak wanginya",0,0,0,0
Wanginya enak banget kaya lagi cium bunga2 si kebun bunga yang ada pancuran airnya????????,0,0,0,0
Tekstur:cair Performa:baiiiiiiiiiik bangeeet Cocok Untuk:cocok untuk semuanya Jatuh cinta lasg ma wanginya dispray pertama...,0,0,0,0
Aroma:seger Tekstur:cair Kegunaan:parfume Baru sampe hari ini. Admin ramah. Pas dibadan. Next aku order lagi,0,0,0,0
"Tekstur:Aromanya MEWAH produck packagingnya bagus banget, mewah, awet bangeeettt sampe seharian",0,0,0,0
"Aroma:enak Tekstur:cair Kegunaan:parfum Barang datang sesuai pesanan, packing rapi Dan aman. Parfum enak aromanya , spl kurang nampol Dan ktahanan lumayan, over all ok lah FOTO pakai yg 50 ml krena yg 100 BLM q buka.",0,0,0,0
Thanku for creating this beautiful scent Mykonos team! Its soo mee! Feels like its designed for me. I will use it for donkey’s years ??????,0,0,0,0
"Tekstur:cair Performa:ditester di tangan lalu kena air masih wangi Cocok Untuk:acara kantor, meeting, atau pesta Worth it banget, parfume lokal, tapi kualitasnya bagus. Pas datang liat packagingnya langsung WOW",0,0,0,0
Aroma:harum Tekstur:sesuai harapan Kegunaan:cocok Sudah diterima dengan baik produknya. Bagus banget recomended seller banget makasih ya,0,0,0,0
Wanginyaa segerrr bikin mood happy teruss ?? cocok banget untuk yg kerja outdoor atau pelajar juga cocok,0,0,0,0
Tekstur:agak thick Wanginya tidak sesuai ekspektasi dari review yang ada Wanginya lebih ke seperti cowok yang habis mandi Bukan type wangi segar yang bisa dipake kemana mana Tapi selera sib,0,0,0,0
"Aroma:wangi Tekstur:cair Kegunaan:pewangi Ya ampun ini surprisingly wangi bgt.. Karena viral cb beli taunya emang woth to buy.. Yg paling keren, seller ramah dan komunikatif.. Katanya PO tp kalo masi ada stock lgsg dikirim ko.. Amanah bgt seller.. Makasi seller..",0,0,0,0
"Yuhuu blind buy ternyata wanginya enak bangettt jadi parfum favorite ke2 setelah avra, slow livingnya juga juaraa!!! Thankyouu seller ?",0,0,0,0
"Tekstur:ok Performa:ok Cocok Untuk:daily Wanginya enak, girly banget (tapi bukan yg sweet gituloh) fresh banget, kaya princess disney gitu rasanya ??????",0,0,0,0
Parfum pertama parfum dari Mykonos. Wanginya sesuai ekspektasi banget. Wanginya elegan dan bikin tenang. Biasa dipakai buat siang atau malam.,0,0,0,0
"Packaging nya kece parah, trus botolnya cantik sihh keliatan anggunly, kalau wanginya udah pernah nyoba dan cocok bgt, tahan lama juga????",0,0,0,0
"Aroma:enchanted Tekstur:cair Yang di tunggu-tunggu akhirnya datanggg,parfum nya wangi banget,sukaaa. Awal di semprot tuh wangi nya kuat tapi lama-lama gak kok,segerr wangi nya. Enak banget. Dapat bonus juga terimakasih kak??",0,0,0,0
Dapet harga 180an packaging sebagus ituuu?? udah kaya parfum harga jutaan dong ?? wangi nya juga enakkk sukaaaa??,0,0,0,0
"Tekstur:cair Performa:baru pertma kali coba akhirnya berhasil war, baru pertma kali order,liat review keren2 smua",0,0,0,0
Wuuuuu parfum yg udh lama banget masuk wishlist akuuhhhh Serasa jadi princess pas pake ini Tahan banget d luar ruangan Cucok dipakai s siang hari,0,0,1,0
"My favorite one sejak pakai productnya mykonos??totalitas bgt loh packagingnya, appreciate it! <3",0,0,0,0
"Aroma:segar Tekstur:cair Kegunaan:parfum wangi enchanted enak banget, jd langsung beli yg 100ml buat stok. senengnya nemu parfum yg sesuai selera bgini?? dapat bonus juga, makasih seller!",0,0,0,0
Aroma:wangi dan menyegarkan Tekstur:cair Kegunaan:cocok untuk sehari-hari Akhirnya parfum yg ditunggu-tunggu sampai juga. Terima kasih bonusnya,0,0,0,0
Aroma:harum dan menyegarkan Tekstur:cair Kegunaan:sangat cocok dipake di siang hari Wanginya seger poll,0,0,0,0
Aroma:seger gitu Tekstur:cair Kegunaan:untuk parfum boxnya mewah banget buat botolnya juga cakep gitu wsnginya seger yang ga terlalu strong gitu suka si buat ketahanan masih kurang kata aku tapi masih oke bukan wangi yang semerbak gitu,0,0,0,0
"Cocok Untuk:daily activity Packingan terniat, rapih dan aman smpai kepenerima, soal wanginya tergantung selera masing"". Tpi menurut aku ini tuh parfum mewah banget wanginya tapi ada kesan kalemnya juga",0,0,0,0
"Baru di nilaiii, wanginya enak bangetttt suka kaya fresh gitu wanginyaaa??",0,0,0,0
"Tekstur:segar wangi Cocok Untuk:cewe Ketahanan:8 jam wanginya seger tahan 6 jam an, respon bagus, pengirimin cepet",0,0,0,0
"jujur aku kurang suka aromanya, sudah aku jual kembali. sangat bunga. lebih suka apro, darksecr, verve aku suka aroma lebih ke manis terus ketahanannya dar derdorr????",0,0,0,0
Aroma:harum dan segarrr Tekstur:cair Kegunaan:sangat cocok untuk pemakaian sehari hari,0,0,0,0
"Tekstur:cair Cocok Untuk:kerja sehari hari Performa:ok sih wanginya tapi ketahanannya belum tahu Pemgiriman aman, packing aman, wanginya enak, plus dapet bonus juga . Tq seller",0,0,0,0
"tahan lama wanginya, enak bangettt dikit"" aku ciumin ditangan ga nyesel buat harga segitu termasuk murah",0,0,0,0
"Aroma:seger bgttt Ga nyangka wanginya bakal seseger iniii, enak bgt sihhh, worth the price, awalnya penasaran karna orang"" bilang cepet bgt soldnya dan PO nya lama, sekarang jadi tau kenapa sih??dapet sample yg down to earth, wanginya unik sih tapi bukan seleraku",0,0,0,0
Tekstur:cair Performa:wangi banget sewaktu semprot dan speechless gak nyangka so good scent nyaa...?? Cocok Untuk:daily Sempet kehabisan waktu itu akhirnya restock lagi dan aku dapat akhirnya sesenang itu.,0,0,0,0
Aroma:Wangi nya enakk bgtt dpt tester Luminos tp jatoh pecah??,0,0,0,0
Cocok Untuk:sehari-hari Tekstur:Cair Performa:baik Aromanya soft ga gt nyegrakk. Untuk pemakaian indoor seharian lumayan awet.,0,0,0,0
Suka bngt sama package nya ini dan ini udh parfum yg kesekian yg gw beli dan selalu suka bngt sm botol yg mewah udh pokonya wanginya pun tahan lama,0,0,0,0
Wewangian:suka bngt sama wangi nya Tekstur:mudah di terima ga terlalu strong juga Daya tahan:semoga awet sampe 8 jam Ternyata secepat itu pre order nya ku kira lama ternyata cuman 4 harian dan pengiriman cepet bngt juga love bngt ama mykonos bakalan beli lagi,0,0,0,0
"Aroma:fresh Tekstur:cair Kegunaan:sehabis mandi Wanginya fresh, flowers tpi seger gituu, enak klo yg mau olahraga pagi, atau cma stay at home, segerr bangettt",0,0,0,0
"Parfum sampai dengan selamatt, bagus banget pacakingnya aman pol jd ga perlu khawatir pecah ?? Terima kasih juga untuk free gift sama free testernya, paling suka yg baby love baunya seger bunga Untuk enchanted enakk bgt. baunya kalemm seger bunga floral gituu ????",0,0,0,0
"Aroma:wangi strong Tekstur:cair Kegunaan:cocok buat acara2 Pertama kali coba wangi enchanted, awal2 strong banget, lama2 wanginya mulai menyebar cocok buat acara2 atau pergi ke kantor. Ada hint flower, citrus. Kesannya kayak strong princess... Kemasannya lucu banget suka. Packagingnya juga aman. 2 hari sampai. Thanks seller",0,0,0,0
"Wangi elegan sesuai deskripsi seperti princess. Kalau kalian tau princess diary, nah vibes nya kaya gitu",0,0,0,0
"Ah omg so pretty! Speechless sama wangi nya, floral yg soft tapi awet bgt Thank you mykonos",0,0,0,0
"Aroma:wangi seger Bagus banget packagingnya, botolnya lucuuu. Dapet bonus juga nih ????",0,0,0,0
"Wewangian:CAKEP BANGET GILAAAAA, langsung jadi cwe imup Tekstur:oily suka bangetttttt Daya tahan:tahan, 3 hari masi nempel di baju (sempet beli tester hhe) My first parfume dari Mykonos, i love u Mykonos, im glad to know ur brand pls pls makasie. Wanginya cakep banget, enak banget cius sumpah. Sempet beli tester dulu, dan yap ak jatuh cinta banget sama wanginya, dari segi packaging juga lucu bangettttttttt, elegan tapi lucu gitu loh. Btw ak dikasi tester Sorrento, pedes menurutku DAN ITU GANTENG BANGET GILA????? SUMPAH DEMEN BANGET WANGI SORRENTO MAKASI, salah satu parfume dari Mykonos yang pengen ak coba sniff, eh dikasi dong makasi, next ku beli, langsung jatuh cinta sama Sorrento wkwk, wait fo me Mykonos! I'll collect all ur brand perfumes!!!!!!",0,0,0,0
Packagingnya bagus dan yang terutama wanginya enak dan tahan lama :),0,0,0,0
"Ketahanan:blm tau Cocok Untuk:sehari hari Tekstur:cair wanginya enak, dapet bonus, po 1 minggu tapi ternyata 3 hari udh on progres, tencuu seller.",0,0,0,0
"Aromanya fresh, sesuai estimasi, dan bubble wrap nya sumpah tebel banget jadinya pakes sampai sini dalam kondisi aman",0,0,0,0
