review_text,label_kualitas_produk,label_harga,label_kualitas_pengiriman,label_kepuasan_pelanggan,source
"Pengalaman saya: Wanginya tidak tahan lama sama sekali, kecewa berat. Btw Mahal tapi mengecewakan, rugi beli ini. Btw Kecewa banget, tidak worth it sama sekali Semoga review ini bermanfaat!",1,1,1,1,synthetic
"Barang lecet dan penyok karena packing tidak baik. Dan Kecewa berat, tidak sesuai ekspektasi. Dan Kalau harga segitu harusnya kualitasnya lebih baik",1,1,1,1,synthetic
"Wanginya floral fresh agak strong tp enak, kemasanya cantik bgt!??",0,0,0,0,original
"Pengiriman super cepat, kurang dari 24 jam sudah sampai. Soal Tidak merekomendasikan, banyak yang lebih baik Sekian review dari saya.",1,0,0,1,synthetic
"Harus dibilang, Kapok beli di sini, total mengecewakan. FYI, Kurir lambat dan tidak responsif, kecewa. FYI, Kualitas sangat mengecewakan, tidak layak harga segitu",1,0,1,1,synthetic
"Setelah dicoba: Kurir cepat dan packaging oke banget. Oh ya, Wanginya harum, botolnya keren dan premium banget. Oh ya, Cost-effective banget, cocok untuk pemakaian rutin Semoga berguna.",0,0,0,0,synthetic
"Aiiih packingnya mewah ih syukkaak dapet free hand sanitizer yg wanginya enak, seller jg responnya oke bgt, makasih seller sukses terus yah",0,0,0,0,original
"Kurir cepat, packing double bubble wrap sangat aman. Tidak worth it, harga segitu harusnya dapat yang lebih bagus",2,1,0,2,synthetic
"Setelah dicoba: Bau parfumnya aneh, tidak seperti gambar. Oh ya, Menyesal banget, uang terbuang sia-sia. Oh ya, Kurir tidak amanah, barang ditaruh sembarangan. Oh ya, Harga sangat bersahabat, ramah di kantong Semoga membantu.",1,0,1,1,synthetic
"packing aman, wangi banget,, bakal repeat order sihh",0,0,0,0,original
"Tekstur:cair Performa:lumayan Cocok Untuk:girly terlalu floral. top notes nya banyak banget parfume yang begini di luaran dan kurang suka. tapi middle sampe dried down nya enak, jadi mending kalo pake 30 menit sebelum pergi biar ga pusing. ketahanan 6 jam",0,0,0,0,original
"Honest review: Sangat terjangkau, bisa beli beberapa varian sekaligus. Oh ya, Barang datang dalam kondisi rusak, packaging tidak aman Kecewa.",0,0,1,0,synthetic
"Setelah dicoba: Harga 200 ribuan tapi kualitas premium, mantap. Sedangkan Tidak akan rekomendasikan ke siapapun 5 bintang layak!",0,0,0,1,synthetic
"Setelah dicoba: Packing aman banget, botol tidak pecah sama sekali. Sementara Kapok beli di sini, total mengecewakan. Sementara Harga normal tapi kualitas di atas rata-rata 5 bintang layak!",0,0,0,1,synthetic
"Kalau kata saya, Oke-oke aja, standar. Sementara Produk standar, tidak ada yang spesial",2,2,2,2,synthetic
"Kecewa total, tidak ada niat beli lagi. Tapi Wanginya terlalu menyengat dan bikin pusing",1,1,0,1,synthetic
"Tekstur:cair Performa:wangii awalnya tau mykonos dari temen, terus coba cek ignya dan ternyata mau launch yang enchanted ini.. gak berekspetasi apa2, tapi tetep coba ikutan war beli ini parfum.. pas dateng dan nyoba.. asliiiiii wanginya enak bangeeeett... sukaaa bangett... hahahaha jadi kepincut sama mykonos ??",0,0,0,0,original
"jujur aja, mahal tapi mengecewakan, rugi beli ini. tapi packaging bagus, isinya aman tidak bocor sekian review dari saya.",0,1,0,2,synthetic
Aroma:bagus Tekstur:bagus Kegunaan:bagus Sudah diterima dengan baik produknya. Bagus banget recomended seller banget makasih ya,0,0,0,0,original
"Aroma:wangi seger banget Tekstur:cair Kegunaan:cocok buat sehari"" Akhirnya yg ku tunggu dtg juga ????wangi kesukaanku .. sukses terus kaka??????",0,0,0,0,original
"Cocok Untuk:wangi nya segar Performa:botolnya elegan Wanginya seger enak banget buat aktifitas sehari2. Makasi penjual, nanti akan coba wangi dan parfum lainnya. Sukses.",0,0,0,0,original
"Update: Wanginya original, tidak murahan, sangat memuaskan. Btw Pengiriman memuaskan, kurir responsif Recommended!",0,1,0,0,synthetic
"Honest review: Mahal tapi mengecewakan, rugi beli ini. Untuk Sangat kecewa dengan kualitas produknya, tidak akan beli lagi Recommended!",1,1,1,1,synthetic
"produk standar, tidak ada yang spesial, cukup memuaskan, tidak lebih tidak kurang, harganya segitu ya, masih bisa diterima kecewa.",2,2,2,2,synthetic
"Kalau kata saya, Parfumnya palsu kayaknya, wanginya beda jauh dari asli. Dan Terlalu mahal untuk ukuran parfum lokal. Dan Tidak akan rekomendasikan ke siapapun. Dan Packing standar, produk sampai dengan baik",1,1,2,1,synthetic
"Terus terang, Beli lagi lagi dan lagi, selalu puas. Dari segi Wanginya harum, botolnya keren dan premium banget. Dari segi Dapet diskon lumayan, jadi tambah worth it. Dari segi Pengiriman cepat sekali, hari ini order besok sudah sampai Kecewa.",0,0,0,0,synthetic
"Aroma:wangi tahan lama Tekstur:cait Kegunaan:cocok utk sehari hari Wangi pertama flower, selanjutnya wangi musk. Wangi nya oke, soft, ga terasa kecium banget. Bagi yg pengen wangi ga kentara bs pilih parfum ini. Namun bagiku wangi ini bukan aq banget Makasih seller????????",0,0,0,0,original
"Pengiriman cepat, produk aman sampai tujuan. Oh ya, Aroma parfumnya premium, seperti parfum mahal padahal terjangkau",0,0,0,2,synthetic
"Kalau kata saya, Packing jelek banget, parfum sampai dalam kondisi pecah. Sementara Standar aja, bisa beli lagi kalau ada diskon. Sementara Harganya standar, tidak murah tidak mahal Recommended!",1,2,1,2,synthetic
"Cocok Untuk:semua moment Tekstur:cair Performa:oke Gila sih ini parfume, bner2 ga nyesel beli. Bru buka bubblewrap ny aja udh wangi bnget ga ngrti lgi love bngt pkokny",0,0,0,1,original
"Setelah dicoba: Standar aja, bisa beli lagi kalau ada diskon. FYI, Bau parfumnya aneh, tidak seperti gambar. FYI, Harga lumayan, sesuai pasaran GBU!",1,2,1,2,synthetic
Aroma:wangi fresh Tekstur:cair packagingnya sangat aman pas sampai tidak ada pecah apapun ga sia2 nunggu po hehe terimakasii????????????,0,0,0,0,original
"Honest review: Terlalu kemahalan, tidak worth sama sekali. Sedangkan Botol bocor karena packing tidak memadai Recommended!",0,1,1,1,synthetic
"Real review: Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek. Btw Lumayan lah, masih bisa diterima. Btw Pengiriman normal, tidak terlalu cepat tidak terlalu lambat. Btw Harganya segitu ya, masih bisa diterima Sekian review dari saya.",2,2,2,2,synthetic
Dapet tester banyakkkkk. Wanginy enak semuaaaaa. Thank youuuu,0,0,0,0,original
"Ga bisa berkata-kata ataupun mendeskripsikannya yg jelas mykonos selalu bikin yg beli tu senang dgn wanginya pastinya tahan lama bgt bgt, thanks seller dapet bonusan edt stilettos + tester verve (ih nambah pen beli varian yg ini next bulan depan inshaallah yg verve)",0,0,1,0,original
"Jujur aja, Overpriced banget, ada yang lebih murah dengan kualitas sama. Dari segi Kurir tidak amanah, barang ditaruh sembarangan 5 bintang layak!",0,1,1,1,synthetic
"terus terang, parfumnya kurang bagus, tidak sebanding dengan harganya. tapi pengalaman belanja terburuk, tidak puas. tapi harga naik tapi kualitas tetap sama, kurang fair",1,1,0,1,synthetic
"Aroma:wangi dan tahan lama Tekstur:nyaman Kegunaan:sangat cocok digunakan sehari2 Seneng bgt parfumnya datang mendarat dengan baik, pengiriman cepat dan ownernya sangat sabar dan ramah ?????? btw parfumku jg udh mau abis diusahakan pengiriman cepat dr estimasi sampainya . ThxU seller??????",0,0,0,0,original
"Real review: Kualitas biasa saja, sesuai dengan harga yang dibayar. Tapi Harga naik tapi kualitas tetap sama, kurang fair. Tapi Packing biasa, cukup aman. Tapi Pembeli kecewa, tidak akan kembali berbelanja Mantap pokoknya!",2,1,2,1,synthetic
"Review jujur: Botol bocor karena packing tidak memadai. Soal Harga promo sangat membantu, bisa beli lebih. Soal Kecewa banget, tidak worth it sama sekali Semoga berguna.",1,0,1,1,synthetic
"jujur aja, kualitas parfumnya bagus, wangi sepanjang hari, harga wajar, standar pasaran, packing berlapis, botol parfum aman tidak retak",0,2,0,0,synthetic
"Terus terang, Kecewa parah, tidak beli lagi di sini. Dari segi Pengiriman lama banget, sudah expired estimasinya Semoga membantu.",1,0,1,1,synthetic
"Worth it banget, harga murah tapi kualitas oke. Dan Sangat tidak puas, komplain tapi tidak direspons Mantap pokoknya!",0,0,0,1,synthetic
"Aroma:Memiliki Wangi Yang Menyenangkan Tekstur:ringan dan nyaman dipakai Kegunaan:sangat cocok di gunakan sebagai parfum Alhamdulillah barang sudah sampai dengan aman. Wanginya segar dan lembut, cocok yang suka wangi kalem, wanginya manis dan segar. Botolnya elegan dan packagingnya cantik",0,0,0,0,original
"Terus terang, Pengiriman sangat lama, hampir 2 minggu baru sampai. Tapi Terlalu mahal untuk ukuran parfum lokal. Tapi Parfumnya wangi banget, tahan lama seharian. Tapi Pengalaman belanja terburuk, tidak puas Recommended!",0,1,1,1,synthetic
"Tekstur:bagus Performa:bagus Cocok Untuk:dailly Wanginyaaa gilakkkk enakk bangettt, baru pertama kali nyoba parfum mykonos langsung jatuhhh cintaaaaa pada semprotan pertamaaaaaa, gak bakal berpindahhh lagi dalam urusan perparfuman mah kalo kaya gini Detailnyaaa jugaa parahhhh, CANTIKK BANGETTTTT Thank uuu",0,0,0,0,original
pengiriman baik pengemasan standart kurang suka bau nya floral citrus,1,0,0,0,original
"Aroma:Harum Tekstur:Lembut Kegunaan:cocok untuk pemakaian sehari hari Wanginya harum tidak menyengat dan tahan lama, suka sama wanginya.",0,0,0,0,original
"Kualitas parfumnya biasa aja sih, standar. Btw Standar aja, bisa beli lagi kalau ada diskon Terima kasih.",2,2,2,2,synthetic
"Harus dibilang, Tidak seperti yang diiklankan, kualitas jauh di bawah ekspektasi. Untuk Cost-effective banget, cocok untuk pemakaian rutin. Untuk Tidak kecewa, malah lebih dari yang diharapkan. Untuk Pengiriman mantap, produk terlindungi dengan baik Tidak direkomendasikan.",1,0,0,0,synthetic
"Review jujur: Harganya mahal banget untuk kualitas yang biasa aja. Sementara Kurir lambat dan tidak responsif, kecewa. Sementara Wanginya terlalu menyengat dan bikin pusing. Sementara Kecewa banget, tidak worth it sama sekali Semoga berguna.",1,1,1,1,synthetic
"Menurut saya, Wangi parfumnya juara banget, tidak mengecewakan. FYI, Harga sesuai kualitas, tidak mengecewakan. FYI, Sangat puas, rekomendasikan ke semua teman Sekian review dari saya.",0,0,0,0,synthetic
"Kualitas bagus banget, beda sama parfum abal-abal. Oh ya, Pengiriman cepat sekali, hari ini order besok sudah sampai. Oh ya, Harganya terjangkau banget untuk kualitas segitu",0,0,0,1,synthetic
"Barang lecet dan penyok karena packing tidak baik. Oh ya, Terlalu mahal untuk ukuran parfum lokal. Oh ya, Produk tidak original, kayak tiruan murahan. Oh ya, Nyesel banget beli ini, buang-buang uang",1,1,1,1,synthetic
Aroma:wanginya enak bgt Tekstur:cair Kegunaan:berbagai acara Ini koleksi mykonosku yg ke 5 huhu.. Jangan diragukan guyss cinta bgt aku..,0,0,0,0,original
"Kalau kata saya, Botol cantik dan elegan, parfumnya enak banget dipakai. Soal Dapet diskon lumayan, jadi tambah worth it. Soal Tidak akan rekomendasikan ke siapapun GBU!",0,0,0,1,synthetic
Ketahanan:tahan 8-12 jam Cocok Untuk:semua kalangan Tekstur:cair baru cobain varian ini ternyata enak banget aromanya,0,0,0,0,original
"Update: Pengiriman kilat, sampai dalam kondisi baik. Sedangkan Happy dan tidak menyesal, top banget. Sedangkan Kualitas kelas atas, wanginya soft dan feminin. Sedangkan Harga kompetitif dibanding merek lain yang serupa Tidak direkomendasikan.",0,0,0,0,synthetic
"Overall Packing biasa, cukup aman, Beneran worth it banget, kualitas parfum sangat bagus, Sangat terjangkau, bisa beli beberapa varian sekaligus, Kecewa berat, tidak sesuai ekspektasi",0,0,2,1,synthetic
"Harus dibilang, Kualitas sangat buruk, wangi hilang kurang dari 30 menit. Soal Pengalaman belanja terburuk, tidak puas. Soal Barang datang dalam kondisi rusak, packaging tidak aman Mantap pokoknya!",1,0,1,1,synthetic
"Kalau kata saya, Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek. Soal Packing super aman, dikemas dengan bubble wrap tebal. Soal Harga biasa saja untuk parfum lokal Recommended!",2,2,0,0,synthetic
Aroma:nice Tekstur:nice Kegunaan:nice Bagus pokoknya Premium banget pengemasannya Bakal langganan,0,0,0,0,original
"Beneran worth it banget, kualitas parfum sangat bagus. Soal Cukup memuaskan, tidak lebih tidak kurang Recommended!",0,2,1,2,synthetic
So beautifullllllllll and wangi banget. Botolnya cantik banget ??,0,0,0,0,original
"Pengalaman saya: Packing biasa, cukup aman. Oh ya, Biasa aja, mungkin beli lagi mungkin tidak 5 bintang layak!",2,2,2,2,synthetic
"Real review: Harganya segitu ya, masih bisa diterima. Tapi Tiba lebih cepat dari estimasi, packing sangat baik Semoga membantu.",0,2,0,0,synthetic
"Harus dibilang, Harganya mahal banget untuk kualitas yang biasa aja. Untuk Lumayan lah, masih bisa diterima Recommended!",2,1,0,2,synthetic
"Setelah dicoba: Netral aja perasaannya, tidak istimewa. Sementara Beneran worth it banget, kualitas parfum sangat bagus. Sementara Harganya standar, tidak murah tidak mahal. Sementara Pengiriman molor jauh dari estimasi, mengecewakan Sekian review dari saya.",0,2,1,2,synthetic
"Terus terang, Packing super aman, dikemas dengan bubble wrap tebal. Oh ya, Tidak terlalu wangi, tidak terlalu kurang, pas aja. Oh ya, Harganya murah, kualitas tidak murahan GBU!",2,0,0,0,synthetic
"Happy banget, tidak menyesal beli produk ini. Sedangkan Kualitas kelas atas, wanginya soft dan feminin. Sedangkan Dapet diskon lumayan, jadi tambah worth it",0,0,1,0,synthetic
"Overall Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Untuk Pengiriman sangat cepat, packaging standar tinggi Semoga membantu.",0,1,0,2,synthetic
"Jujur aja, Kualitas kelas atas, wanginya soft dan feminin. Sementara Tidak perlu khawatir soal pengiriman, sangat aman. Sementara Sangat satisfied, produk terbaik pilihanku. Sementara Overpriced banget, ada yang lebih murah dengan kualitas sama",0,1,0,0,synthetic
"Aroma:bunga segar Tekstur:cair Kegunaan:cocok untuk daily lagi dapet harga murahh, wanginya enakk.. botolnya kerenn. nyaman di pake sehari hari dan ga bikin pusing",0,0,0,0,original
"Aroma:WANGI BANGETT, mewah gtuu botolnya cantik, mewah gtuu?????? WANGI BGT TIPIKAL WANGI YG SEGER GTUU",0,0,0,0,original
"Real review: Harga tidak bersahabat, susah beli rutin. Dari segi Parfum tidak enak dipakai, aroma kimiawi terlalu kuat. Dari segi Packing biasa, cukup aman Recommended!",1,1,2,1,synthetic
Paket udah sampai pengiriman cepat wangirnya masyallah kali,0,0,0,0,original
"Overall Tidak perlu khawatir soal pengiriman, sangat aman. Puas dan akan kembali berbelanja di sini",1,0,0,0,synthetic
"Aromanya mewah dan enak banget, beneran suka. Dari segi Harganya pas banget, tidak terlalu mahal tidak terlalu murah Semoga review ini bermanfaat!",0,0,1,1,synthetic
Sudah sampai...suka banget sama aromanya. Dapat bonus juga dan aromanya enak semua..packaging nya bagus banget. Pengemasan aman dengab dus dan bubble. Next mau order lagi aroma yang lain,0,0,0,0,original
"UPDATE: PENGIRIMAN BIASA SAJA, TIDAK ADA YANG ISTIMEWA. FYI, SANGAT TIDAK PUAS, KOMPLAIN TAPI TIDAK DIRESPONS. FYI, HARGA LUMAYAN, SESUAI PASARAN TERIMA KASIH.",2,2,2,1,synthetic
"Real review: Parfumnya wangi banget, tahan lama seharian. Dari segi Dapet diskon lumayan, jadi tambah worth it",0,0,0,1,synthetic
"Terus terang, Parfum tidak enak dipakai, aroma kimiawi terlalu kuat. Tapi Harga tidak sesuai dengan kualitas yang didapat Semoga membantu.",1,1,2,1,synthetic
"MyKonos emang terbaik... Jadi ceritanya waktu paket aq terima, kardusnya udah basah dan wangiii banget, satu sisi sedih krn mikir wah pst ad yg pecah ini, trnyata bnr, 1 tester ad yg pecah n tak bersisa ?? tp alangkah baiknya Mykonos mengganti tester yg pecah n langsung dikirim 1hr setelahnya, woow ?? baik kan? Dan sisi senengnya, kardus bekas bungkusnya astaga wanginya, g aq buang lho... tp ta jadiin pengharum ruangan ?? lha wangi bgt, bs nyebar keseluruh kamar dan ini udah 5hr msh stay wanginya ???? Zora Top banget wanginya...???? love MyKonos ?? sukses sukses sukses ????????",0,0,0,0,original
"Harus dibilang, Pengiriman biasa saja, tidak ada yang istimewa. Sementara Harga promo Shopee bikin lebih hemat. Sementara Standar aja, bisa beli lagi kalau ada diskon. Sementara Kualitas produknya sangat baik, wangi awet dan tidak bikin mual Kecewa.",0,0,2,2,synthetic
"HONEST REVIEW: KECEWA BANGET, TIDAK WORTH IT SAMA SEKALI. FYI, PENGIRIMAN KILAT, SAMPAI DALAM KONDISI BAIK GBU!",1,1,0,1,synthetic
Barang sesuai deskripsi. Packing rapih. Shipping cepat. Recommended Seller. Terima kasih.,0,0,0,0,original
"Aroma:wangi khas ga pasaran pre order tp 3 hari setelah co dikirim dan cepat sampai,, packing rapi bubblewarp tebal jd parfum aman sentosa, dpt parfum sample botol keciil, tks seller????????",0,0,0,0,original
"Harga normal aja, tidak ada yang spesial. Oh ya, Standar aja, bisa beli lagi kalau ada diskon Kecewa.",2,2,2,2,synthetic
"Review jujur: Sangat tidak puas, komplain tapi tidak direspons. Soal Pengiriman sesuai ekspektasi, biasa saja. Soal Kualitas parfumnya biasa aja sih, standar Semoga berguna.",2,1,2,1,synthetic
"MENYESAL BANGET BELI PRODUK INI. OH YA, SANGAT KECEWA DENGAN KUALITAS PRODUKNYA, TIDAK AKAN BELI LAGI. OH YA, TIDAK COCOK DI KANTONG, HARGANYA NGGAK MASUK AKAL. OH YA, PENGIRIMAN SANGAT LAMBAT, SAMPAI SEMINGGU BARU TIBA RECOMMENDED!",1,1,1,1,synthetic
"Aroma:harum, aroma bunga bukan manis, segar fresh Tekstur:cair Kegunaan:cocok untuk sehari Suka dgn aromanya bunga segar dan fresh, cocok untuk sehari2",0,0,0,0,original
"Packagingnya extra as usual lah ya, bottle nya gila si cangtip bgt. Aku baru semprot sekali udah mleyot ?? wangiiiiiii",0,0,0,0,original
"Performa:belum tes performa ketahanannya Cocok Untuk:for me, cocok bgt buat cewe Tekstur:agak oily jujur ini blind test tercengang aku???? karna bener bener pas di spray trs aku agak tunggu dry dikit kek langsung ‘INI WANGI GUE BGT’???? berasa bgt jadi princess gt wanginya. floral trs masih ada mewahnya cuma ga yg strong cuma kek mendefinisikan bgt wah ini princess lewat wkwk?? tp emg seenak itu",0,0,0,0,original
"terus terang, warnanya berbeda dari foto, kemungkinan produk salah kirim, pembeli kecewa, tidak akan kembali berbelanja, tidak cocok di kantong, harganya nggak masuk akal terima kasih.",1,1,1,1,synthetic
"TERUS TERANG, PARFUM INI BENERAN ENAK BANGET WANGINYA, TAHAN LAMA. SOAL PACKING AMAN BANGET, BOTOL TIDAK PECAH SAMA SEKALI SEMOGA BERGUNA.",0,2,0,0,synthetic
"Kalau kata saya, Pengiriman lambat banget, tidak sesuai estimasi sama sekali. Aroma tidak sesuai foto, ternyata beda varian Kecewa.",1,1,1,1,synthetic
"dari dulu penasaran bgt ama mykonos yg enchanted ini!!! pas butuh lgsg co di live jd dapet potongan harga. trusss tadinya udh hrs sabaaar bgt soalnya tulisannya itu pre-order taunya nooo tgl 9 aku co tgl 14 udah nyampe. daaan excitednya lagi dapet 2 free parfum itu thanks bgttt mykonos! so far menurut aku wangi enchanted itu kyk teh2 citrus gitu (???) dan nyegerin! buat 2 free parfum lainnya juga enak bgt woyyy yg when in paris wanginya wangi maniiis, trs yg kecil alias baby love wanginya kyk sabun di hotel marriott apa yah pokoknya wangi abis mandi xixiix. bakalan ga beli parfum lg inimah selama bbrp bulan ty mykonos! ??????",0,0,0,0,original
"Real review: Harga cukup, tidak berlebihan. Sedangkan Kualitas parfumnya biasa aja sih, standar. Sedangkan Pengiriman biasa saja, tidak ada yang istimewa. Sedangkan Oke-oke aja, standar GBU!",2,2,2,2,synthetic
"Honest review: Harga sesuai kualitas, tidak mengecewakan. FYI, Tidak perlu khawatir soal pengiriman, sangat aman. FYI, Menyesal banget, uang terbuang sia-sia. FYI, Aroma tidak sesuai foto, ternyata beda varian",1,0,0,1,synthetic
"Setelah menunggu beberapa hari, Akhirnya bisa nyobain parfum princess ini. Bener2 diluar ekspektasi ini sih wanginya. Bener2 wangi yg q idam2kan tapi ga keturutan krn budget ga nyampe. Haha Sayang bintang dishopee cuma 5, pengen kasih bintang 10.Berharap ada travel sizenya sih ka,,",0,0,0,0,original
"Akhirnya yang ditunggu tunggu sampai juga,,woowww bau nya sangat harum suka banget sama wangi nya??????????bau wanginya sangat segar nggak ngebosenin bisa-bisa parfum mykonos bisa jadi favorit aq nie, terimakasih buat mykonos",0,0,0,0,original
"Aroma:wangi sedikit maskulin Tekstur:cair pastinya yaah Kegunaan:cocok untuk dipake cewe ataupun cowo sehari hari Menurut saya wanginya sedikit maskulin, jadi bisa dipake bareng suami istri. Kalau bosen wangi manis atau fruity atau floral, bisa jadi opsi",0,0,0,0,original
"Menurut saya, Botol bocor karena packing tidak memadai. Tapi Harga tinggi tapi parfumnya biasa aja, tidak worth Mantap pokoknya!",1,1,1,1,synthetic
"Overall Botol bocor saat tiba, produk sudah tumpah separuh, Harganya standar, tidak murah tidak mahal, Packing jelek banget, parfum sampai dalam kondisi pecah",1,2,1,2,synthetic
"Jujur aja, Kecewa total, tidak ada niat beli lagi. Dan Tidak sesuai deskripsi, baunya kurang enak Semoga review ini bermanfaat!",1,0,1,1,synthetic
"Kalau kata saya, Happy banget, tidak menyesal beli produk ini. Sedangkan Kualitas bagus banget, beda sama parfum abal-abal. Sedangkan Pengiriman sangat cepat, packaging standar tinggi",0,2,0,0,synthetic
"Aroma:wangi, segar fruity Tekstur:cair Kegunaan:wewangian Dpet harga 178 sekian. Ternyata tdi liat jdi 168 wkwk. Jujur wanginya cepet ilang diaku, gk tau krn dpet diskon jdi dpet barang reject entah emg gini kualitasnya. Ini top notenya fruity sih, kataku aromanya ky buah kedongdong gtu, kya sabun mandi jg tp lupa sabun yg mana. Wanginya soft jdi cept ilang, bukan tipikal soft yg tahan lama. Pdhl aku pake pas mau tidur dan gk kemana² jg besoknya",0,0,0,0,original
Aromanya suka banget Makasih gift nya Agak iri sih sama Costemer yg dpt giftnya lebih worth it dariku ?????? Pdhl aku belinya 2 parfum Hihihi,0,0,0,0,original
"Pengalaman saya: Packing jelek banget, parfum sampai dalam kondisi pecah. Oh ya, Botol cantik dan elegan, parfumnya enak banget dipakai. Oh ya, Harganya mahal banget untuk kualitas yang biasa aja. Oh ya, Menyesal banget, uang terbuang sia-sia",0,1,1,1,synthetic
"Real review: Pengiriman mantap, produk terlindungi dengan baik. Sementara Sangat memuaskan, produk recommended banget. Sementara Dapet diskon lumayan, jadi tambah worth it. Sementara Bau parfumnya aneh, tidak seperti gambar Mantap pokoknya!",1,0,0,0,synthetic
"Overall Dapet diskon lumayan, jadi tambah worth it. Oh ya, Wanginya harum, botolnya keren dan premium banget. Oh ya, Lama banget sampainya, padahal jarak tidak terlalu jauh. Oh ya, Pembeli kecewa, tidak akan kembali berbelanja",0,0,1,1,synthetic
"Update: Packing biasa, cukup aman. Biasa saja sih, tidak terlalu puas tidak terlalu kecewa. Harganya segitu ya, masih bisa diterima. Kualitas parfumnya biasa aja sih, standar Sekian review dari saya.",2,2,2,2,synthetic
"Overall Harganya oke, tidak terlalu mahal. Kemas dengan baik, pengiriman tidak mengecewakan. Wanginya lumayan, tidak terlalu istimewa tapi tidak jelek Semoga berguna.",2,2,0,0,synthetic
"Real review: Tidak akan rekomendasikan ke siapapun. Soal Kemas dengan baik, pengiriman tidak mengecewakan. Soal Kemahalan banget, mending beli merek lain",1,1,0,1,synthetic
"Harus dibilang, Packing super aman, dikemas dengan bubble wrap tebal. Untuk Harga promo sangat membantu, bisa beli lebih Semoga berguna.",1,0,0,0,synthetic
"MENURUT SAYA, PENGIRIMAN NORMAL, TIDAK TERLALU CEPAT TIDAK TERLALU LAMBAT, HARGANYA MAHAL BANGET UNTUK KUALITAS YANG BIASA AJA TERIMA KASIH.",1,1,2,1,synthetic
"Terus terang, Botol cantik dan elegan, parfumnya enak banget dipakai. Oh ya, Murah tapi tidak murahan, senang dapat harga segini. Oh ya, Senang sekali, sesuai ekspektasi bahkan lebih Terima kasih.",0,0,1,0,synthetic
"Terus terang, Packing buruk, botol parfum retak saat diterima. Untuk Lumayan lah, masih bisa diterima. Untuk Wanginya terlalu menyengat dan bikin pusing. Untuk Harga cukup, tidak berlebihan 5 bintang layak!",1,2,1,2,synthetic
"Review jujur: Tiba lebih cepat dari estimasi, packing sangat baik. Tapi Parfumnya sudah expired kayaknya, baunya tidak enak. Tapi Sangat tidak puas, komplain tapi tidak direspons Semoga berguna.",1,0,0,1,synthetic
"Dear Mykonos team, thank you aku happy banget beli ini ?? Bangga banget produk lokal bisa setara dengan internasional tapi harganya murah! Enchanted ini wanginya seger jeruk tapi kalem ga bikin hacim2 (bersin) pas semprot, dan lama-lama wanginya jadi enak bangeet elegan, soft, agak manis. I love it",0,0,0,0,original
"Aroma:memiliki wangi yang segar dan menyenangkan Tekstur:terasa berminyak setelah aplikasi Kegunaan:sangat cocok digunakan untuk parfum sudah ke sekian kalinya order varian yang enchanted, wanginya enak banget, sukaaa",0,0,0,0,original
"Update: Aroma parfumnya premium, seperti parfum mahal padahal terjangkau. Btw Pengiriman kilat, sampai dalam kondisi baik GBU!",0,0,0,0,synthetic
"Honest review: Pengiriman memuaskan, kurir responsif. Happy dan tidak menyesal, top banget. Ekonomis banget, tidak menguras kantong. Wangi parfumnya juara banget, tidak mengecewakan Mantap pokoknya!",0,0,0,0,synthetic
Tekstur:wangi lembut girl boss Performa:pembelian perdana belum di coba,0,0,0,0,original
"Setelah dicoba: Lumayan lah, masih bisa diterima. Sedangkan Tidak worth it, harga segitu harusnya dapat yang lebih bagus. Sedangkan Kemas dengan baik, pengiriman tidak mengecewakan GBU!",2,1,0,2,synthetic
"wanginya tidak tahan lama sama sekali, kecewa berat. soal pengiriman sangat lama, hampir 2 minggu baru sampai",1,0,1,1,synthetic
"pengalaman saya: wangi cukup enak, tapi tidak sampai wow, harganya mahal banget untuk kualitas yang biasa aja semoga review ini bermanfaat!",2,1,2,1,synthetic
"Real review: Beli lagi lagi dan lagi, selalu puas. Sementara Harganya masuk akal banget untuk parfum lokal berkualitas. Sementara Tidak sesuai deskripsi, baunya kurang enak",1,0,0,0,synthetic
"Harganya terjangkau banget untuk kualitas segitu. Dari segi Tidak kecewa, malah lebih dari yang diharapkan. Dari segi Kualitas sangat buruk, wangi hilang kurang dari 30 menit",1,0,0,0,synthetic
"Update: Tidak sesuai deskripsi, baunya kurang enak. Btw Pengiriman cepat, produk aman sampai tujuan. Btw Budget friendly banget, rekomendasikan untuk yang hemat. Btw Pengalaman belanja terburuk, tidak puas 5 bintang layak!",1,0,0,1,synthetic
"Tekstur:lembut Performa:good Cocok Untuk:bikin cowok baper Kotaknya super cantik, bikin baper. Gw ga pernah simpen kotak2 ginian karena makan tempat. Tapi ini gw ga tega buangnya, terlalu cantik. Untuk perfume nya, begitu dateng langsung pake. Gila wanginya bikin parno kl abis ga bs repurchase. Plis tolong jangan pernah discontinue selamanya!",0,0,0,0,original
Aroma:memiliki wangi yang menyenangkan Tekstur:memuaskan dan sesuai harapan Kegunaan:sangat cocok untuk pemakaian sehari hari Terimakasih seller. Barang sudah sampai dengan selamat. Packingnya rapi dan aman banget. Terimakasih dapat bonus parfume kecil juga. Toko nya amanah. Pokok nya puas banget sama pelayanan dan kualitas produk nya. Next time order lagi. Kurir juga ramah dan pengiriman cepet.,0,0,0,0,original
